"index","total_size","total_docs","doc_toDelete","sizesaving","sizesavingNonConvert","action_needed","action_took"
"apigw_dev_performancemetrics","24244448","71896","0","0",,"no_timestamp","DELETED_INDEX"
"filebeat-7.11.1-2021.05.05-000014","53710447952","128266964","0","0",,,"DELETED_INDEX"
"auditbeat-7.12.0-2021.05.24-000005","8984785707","6643358","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.08","677893","24","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.07","965850","74","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.06","251866","6","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.05","1343903","98","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.06.03-000020","50969018136","107602339","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.02","61644","2","2","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.01","1013362","38","0","0.000943766906857491","1013362","DELETE_INDEX","DELETED_INDEX"
"metricbeat-7.10.1-2021.06.03-000020","416","0","0","0",,,"DELETED_INDEX"
"shrink-filebeat-7.0.1-2021.04.28-000024","416","0","0","0",,,"DELETED_INDEX"
"shrink-winlogbeat-7.10.1-2021.04.29-000016","416","0","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.19","778991","38","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.16","73416","2","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.15","240709","6","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.14","84620","2","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.13","803761","22","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.12","879250","22","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.29","1651161","166","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.28","1467815","429","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.27","903748","137","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.26","1011635","38","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.21","565683","14","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.20","297967","8","0","0",,,"DELETED_INDEX"
"shrink-inspire_log_prod-2021.03.26-000021","416","0","0","0",,,"DELETED_INDEX"
"dhcp-logs-00001","2930871842","2120000","0","2.72958710975945","2930871842","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.30","459773","308","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.04.30","1057008","34","0","0",,,"DELETED_INDEX"
".reporting-2021-04-04","306752","1","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.05.14-000020","2361603721","6956987","301","9.51595672317093E-05","102176.807290426","DELETE_DOCS","DELETED_DOCS"
"filebeat-7.5.1-2021.06.11-000024","416","0","0","0",,,"DELETED_DOCS"
"apigw_dev_transactionalevents","1027364","21","0","0",,"no_timestamp","DELETED_DOCS"
"logstash-telecom-checkpoint-2021.02.22","8871313","5594","0","0.00826205406337976","8871313","DELETE_INDEX","DELETED_INDEX"
"logstash-telecom-checkpoint-2021.02.23","10044622","6576","0","0.00935478322207928","10044622","DELETE_INDEX","DELETED_INDEX"
"logstash-telecom-checkpoint-2021.02.20","3241143","1417","0","0.00301854964345694","3241143","DELETE_INDEX","DELETED_INDEX"
"logstash-telecom-checkpoint-2021.02.21","2512375","1094","0","0.00233983155339956","2512375","DELETE_INDEX","DELETED_INDEX"
"logstash-telecom-checkpoint-2021.02.28","2231149","980","0","0.00207791943103075","2231149","DELETE_INDEX","DELETED_INDEX"
"logstash-telecom-checkpoint-2021.02.26","8266604","5192","0","0.00769887492060661","8266604","DELETE_INDEX","DELETED_INDEX"
"logstash-telecom-checkpoint-2021.02.27","2661564","1405","0","0.00247877463698387","2661564","DELETE_INDEX","DELETED_INDEX"
"logstash-telecom-checkpoint-2021.02.24","9749334","6192","0","0.00907977484166622","9749334","DELETE_INDEX","DELETED_INDEX"
"logstash-telecom-checkpoint-2021.02.25","10213523","6380","0","0.00951208453625441","10213523","DELETE_INDEX","DELETED_INDEX"
"filebeat-pdv-2021.06.21-000003","317115305","871976","0","0",,,"DELETED_INDEX"
"metricbeat-7.10.2-2021.05.24-000027","64311074465","106625555","0","0",,,"DELETED_INDEX"
"metricbeat-7.10.2-2021.05.27-000029","64364866871","106217696","0","0",,,"DELETED_INDEX"
"abc_audit_log_prod-2021.06.29-000034","1248","0","0","0",,,"DELETED_INDEX"
"filebeat-7.12.0-2021.05.19-000007","340842545","913786","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.05.09-000016","53855071843","125392017","0","0",,,"DELETED_INDEX"
".triggered_watches","10038483","1154","0","0",,,"DELETED_INDEX"
"shrink-filebeat-7.10.2-2021.05.26-000018","30013472153","52634780","43","2.28355782777723E-05","24519.51547207","DELETE_DOCS","DELETED_DOCS"
"dhcp-logs-2021.03.13","178068173","216248","0","0.165838909335434","178068173","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.14","192094656","242395","0","0.178902089595795","192094656","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.11","375064988","486753","0","0.349306490272284","375064988","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.12","268029290","339824","0","0.249621728435159","268029290","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.3.2-2021.06.09-000030","416","0","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.10","404802445","529041","0","0.377001655288041","404802445","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.08","372478530","487081","0","0.346897663548589","372478530","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.09","417665454","549758","0","0.388981265947223","417665454","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.06","174758331","212053","0","0.162756378762424","174758331","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.07","177929959","224124","0","0.165710187517107","177929959","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.04","435672579","576851","0","0.405751707963645","435672579","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.05","339896259","443434","0","0.31655305903405","339896259","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.8.0-2021.04.23-000026","13039643","52732","0","0",,,"DELETED_INDEX"
"metricbeat-7.10.2-2021.06.13-000040","64346176851","108109524","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.02","405923168","528289","0","0.378045409917831","405923168","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.03","368026952","476759","0","0.342751808464527","368026952","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.01","357397414","466261","0","0.332852279767394","357397414","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.10.2-2021.05.05","5631588","10666","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.05","296968","156","0","0",,,"DELETED_INDEX"
"filebeat-7.13.2-2021.06.21-000001","8869803313","24459784","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.04","625153","297","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.04","3410458","6194","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.07","623491","403","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.07","7062094","23533","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.06","5010651","9424","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.06","457531","483","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.01","566144","324","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.01","201799","18","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.03","2594994","2846","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.03","682704","399","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.02","280124","18","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.02","503971","298","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.09","711930","309","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.09","593514","342","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.08","665074","301","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.08","725530","419","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.08","2581778544","3255034","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.09","1263661735","1318855","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.06","1252275858","1325399","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.07","2540605744","3193130","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.04","1252660599","1311182","0","0",,,"DELETED_INDEX"
"inspire_log_prod-2021.05.12","1244956","531","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.05","1257465106","1304653","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.02","1427439910","1547209","1547209","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.03","1257160425","1324044","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.01","42198737780","36204687","0","39.3006371147931","42198737780","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.10","757469","460","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.10","13930429","47642","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.31","514109792","656129","0","0.478802055120468","514109792","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.30","413563173","541211","0","0.385160719044507","413563173","DELETE_INDEX","DELETED_INDEX"
"metricbeat-7.13.1-2021.06.15-000002","41396347023","50558005","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.16","793236","359","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.15","683991","436","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.05.28-000022","416","0","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.18","482362","309","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.17","692404","425","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.28","208352561","269025","0","0.194043443538249","208352561","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.12","494915","185","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.12","1593038","1223","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.07","14901849","26446","0","0.0138784283772111","14901849","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.11","626999","419","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.05.11","5990876","17144","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.08","18793709","31754","0","0.0175030054524541","18793709","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.29","364043398","476010","0","0.339041834697127","364043398","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.14","617689","370","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.09","17609425","30241","0","0.0164000550284982","17609425","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.26","235984456","295725","0","0.219777651131153","235984456","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.27","150169970","181151","0","0.139856683090329","150169970","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.13","371680","169","0","0",,,"DELETED_INDEX"
"inspire_log_prod-2021.05.15","1321805","377","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.03","21004488","35413","0","0.0195619538426399","21004488","DELETE_INDEX","DELETED_INDEX"
"inspire_log_prod-2021.05.16","1363356","325","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.04","34633813","59997","0","0.032255251891911","34633813","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.05","17995496","31118","0","0.0167596116662025","17995496","DELETE_INDEX","DELETED_INDEX"
"inspire_log_prod-2021.05.13","4660972","6406","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.06","14982488","26451","0","0.0139535292983055","14982488","DELETE_INDEX","DELETED_INDEX"
"inspire_log_prod-2021.05.14","3235867","3650","0","0",,,"DELETED_INDEX"
".transform-notifications-000002","108586","20","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.19","358068","233","0","0",,,"DELETED_INDEX"
"inspire_log_prod-2021.05.17","1353805","535","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.01","27911501","47827","0","0.0259946109727025","27911501","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.02","23586497","41189","0","0.0219666371122003","23586497","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.19","34723613643","34053137","0","0",,,"DELETED_INDEX"
"filebeat-7.12.0-2021.05.05-000005","1370825888","2607774","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.17","27975768974","28099653","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.18","30004906057","30164929","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.15","24195117267","24517338","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.16","24851227383","25433988","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.13","3273518535","3841314","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.14","14041167740","13953284","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.24","447711566","597369","0","0.416963888332248","447711566","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.11","1284212339","1340276","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.25","472313057","631294","0","0.439875812269747","472313057","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.12","2226526640","2468064","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.22","420701149","552840","0","0.39180847723037","420701149","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.21","382912","239","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.23","388635545","509747","0","0.36194505635649","388635545","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-7.3.1-2021.04.10","1275858379","1327346","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.20","305915","167","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.20","177013657","211471","0","0.164856814779341","177013657","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.21","220556556","278051","0","0.205409299582243","220556556","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.27","390111","161","0","0",,,"DELETED_INDEX"
"metrics-endpoint.metadata_current_default","416","0","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.26","417131","175","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.29","578800","296","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.19","266392302","337919","0","0.248097164556384","266392302","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.28","768256","488","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.23","529146","340","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.18","30691720","57988","0","0.0285838916897774","30691720","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.03.17","376313827","495947","0","0.350469562225044","376313827","DELETE_INDEX","DELETED_INDEX"
"metricbeat-7.10.2-2021.06.02-000033","64665574647","106435033","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.18","399396956","518732","0","0.371967401355505","399396956","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.19","26709144","48495","0","0.0248748287558556","26709144","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.22","460369","267","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.15","392922680","511924","0","0.365937761962414","392922680","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.06.25","598490","256","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.06.24","496277","335","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.03.16","431976992","568011","0","0.40230992436409","431976992","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.14","14911723","26467","0","0.0138876242563128","14911723","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.15","16579686","28246","0","0.0154410358518362","16579686","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.16","18514081","32147","0","0.0172425815835595","18514081","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.17","22376153","38931","0","0.0208394164219499","22376153","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.10","17436733","29948","0","0.0162392230704427","17436733","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.11","17245068","29068","0","0.016060721129179","17245068","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.12","16447196","27978","0","0.0153176449239254","16447196","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.13","15075838","26720","0","0.0140404682606459","15075838","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.20","15043575","26472","0","0.014010421000421","15043575","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.3.1-2021.04.28-000024","416","0","0","0",,,"DELETED_INDEX"
"winlogbeat-7.10.2-2021.06.24-000023","416","0","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.04.24-000011","13067017519","27453082","7144","0.00316684598099935","3400374.97996531","DELETE_DOCS","DELETED_DOCS"
"winlogbeat-6.6.1-2021.05.03","1956500866","2228529","0","0",,,"DELETED_DOCS"
"winlogbeat-6.6.1-2021.05.04","2001769073","2167148","0","0",,,"DELETED_DOCS"
"winlogbeat-6.6.1-2021.05.01","2029525106","2093149","0","0",,,"DELETED_DOCS"
"winlogbeat-6.6.1-2021.05.02","1345015000","1402364","0","0",,,"DELETED_DOCS"
"shrink-filebeat-7.10.2-2021.05.04-000015","1774834941","4418895","0","0",,,"DELETED_DOCS"
"magento_integration_0553-2021.03.29","19282379","33164","0","0.0179581148549914","19282379","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.25","23375961","38916","0","0.021770560182631","23375961","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.26","19166354","34036","0","0.0178500581532717","19166354","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.27","14958306","26468","0","0.0139310080558062","14958306","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-6.6.1-2021.05.09","2047403182","2083028","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.28","14596875","25911","0","0.0135943992063403","14596875","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-6.6.1-2021.05.07","1896703606","1847903","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.21","14879074","26436","0","0.0138572175055742","14879074","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.22","29263066","50372","0","0.0272533539682627","29263066","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-6.6.1-2021.05.08","2192879252","2307036","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.23","21198018","36885","0","0.0197421927005053","21198018","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-6.6.1-2021.05.05","1924752700","2105677","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.24","26619196","46672","0","0.024791058152914","26619196","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-6.6.1-2021.05.06","2097258430","2284990","0","0",,,"DELETED_INDEX"
".ml-anomalies-custom-windows_anomalous_service","566","0","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.03.30","18495186","30857","0","0.0172249842435122","18495186","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.03.31","21693218","37960","0","0.0202033836394548","21693218","DELETE_INDEX","DELETED_INDEX"
"shrink-winlogbeat-7.10.1-2021.05.20-000019","416","0","0","0",,,"DELETED_INDEX"
"auditbeat-7.10.0-2021.06.03-000010","416","0","0","0",,,"DELETED_INDEX"
"shrink-2btv-abc_audit_log_prod-2021.06.08-000031","416","0","0","0",,,"DELETED_INDEX"
"filebeat-6.2.2-2021.05.05","1631180","4456","0","0",,,"DELETED_INDEX"
"filebeat-6.2.2-2021.05.04","1654938","4450","0","0",,,"DELETED_INDEX"
".kibana-event-log-7.10.0-000006","416","0","0","0",,,"DELETED_INDEX"
"filebeat-6.2.2-2021.05.03","1810973","4509","0","0",,,"DELETED_INDEX"
"filebeat-6.2.2-2021.05.02","2461506","6204","0","0",,,"DELETED_INDEX"
".kibana-event-log-7.10.0-000007","416","0","0","0",,,"DELETED_INDEX"
"filebeat-6.2.2-2021.05.01","1722084","4487","0","0",,,"DELETED_INDEX"
"auditbeat-7.12.1-2021.05.20-000001","307132448","276402","0","0",,,"DELETED_INDEX"
"filebeat-6.2.2-2021.05.06","1193448","2815","0","0",,,"DELETED_INDEX"
"shrink-inspire_log_prod-2021.04.23-000025","416","0","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.05.10","1905823290","1864745","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.05.11","1630794858","1761695","0","0",,,"DELETED_INDEX"
".kibana-event-log-7.10.0-000004","416","0","0","0",,,"DELETED_INDEX"
".kibana-event-log-7.10.0-000005","416","0","0","0",,,"DELETED_INDEX"
"shrink-abc_audit_log_prod-2021.05.25-000029","416","0","0","0",,,"DELETED_INDEX"
"metricbeat-7.10.1-2021.06.17-000022","416","0","0","0",,,"DELETED_INDEX"
".reporting-2020.07.12","41203","1","0","0",,,"DELETED_INDEX"
"metricbeat-7.9.0-2021.06.22-000025","416","0","0","0",,,"DELETED_INDEX"
"heartbeat-7.9.3-2021.03.23-000006","416","0","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.03.01","387336","191","0","0.000360734760761261","387336","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.02","597406","238","0","0.000556377694010735","597406","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.03","444554","261","0","0.000414023175835609","444554","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.04","454868","336","0","0.000423628836870193","454868","DELETE_INDEX","DELETED_INDEX"
".reporting-2019.06.23","23506","1","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.03.09","373317","224","0","0.000347678549587727","373317","DELETE_INDEX","DELETED_INDEX"
"log_inconnu-2021.05.13","51915070647","40060668","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.14","53040626380","40182103","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.11","6810947903","5337101","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.12","52433148919","41328934","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.03.05","606522","222","0","0.000564867630600929","606522","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.06","340991","158","0","0.000317572616040707","340991","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.07","349927","153","0","0.000325894914567471","349927","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.08","335135","210","0","0.000312118791043758","335135","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.04.23","6044790","5470","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.22","7323809","5737","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.25","5978483","5457","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.24","5717269","5225","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.27","5958723","5408","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.26","6563454","6816","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.29","6042361","5593","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.28","6160355","5616","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.03.12","512893","278","0","0.000477668829262257","512893","DELETE_INDEX","DELETED_INDEX"
"metricbeat-7.13.2-2021.06.29-000003","44326531963","62701610","0","0",,,"DELETED_INDEX"
"api_gtwy","833648724","358615","0","0",,"no_timestamp","DELETED_INDEX"
"pulsesecure-syslog-2021.03.13","191841","153","0","0.000178665854036808","191841","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.14","264520","153","0","0.000246353447437286","264520","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.15","367436","167","0","0.000342201441526413","367436","DELETE_INDEX","DELETED_INDEX"
"auditbeat-7.12.0-2021.06.28-000010","2769790425","2037413","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.03.10","489755","273","0","0.000456119887530804","489755","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.11","1233021","1001","0","0.00114834029227495","1233021","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.16","707342","409","0","0.000658763572573662","707342","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.04.30","5968652","5454","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.03.17","493731","271","0","0.000459822826087475","493731","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.18","606265","310","0","0.000564628280699253","606265","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.19","507816","253","0","0.000472940504550934","507816","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.04.12","6041191","6657","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.11","5629702","5609","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.14","5488350","5442","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.13","5753320","5342","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.16","5545459","5551","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.15","5603676","5515","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.18","5598245","5464","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.17","5472074","5376","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.04.19","6355692","7063","0","0",,,"DELETED_INDEX"
".monitoring-kibana-7-2021.06.30","6083644","14947","0","0",,,"DELETED_INDEX"
"metricbeat-7.8.0-2021.05.29-000025","416","0","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.03.23","302273","183","0","0.000281513668596745","302273","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.24","415365","207","0","0.000386838801205158","415365","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.25","597548","392","0","0.00055650994181633","597548","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.26","627987","341","0","0.000584858469665051","627987","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.20","402597","179","0","0.000374947674572468","402597","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.21","430727","213","0","0.000401145778596401","430727","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.03.22","671020","383","0","0.000624936074018478","671020","DELETE_INDEX","DELETED_INDEX"
